 0   , 0   , 0   
 1.00 , 98.00 , 8.00 
 2.00 , 62.00 , 8.00 
 3.00 , 102.00 , 8.00 
 4.00 , 78.00 , 8.00 
 5.00 , 105.00 , 8.00 
 6.00 , 67.00 , 8.00 
 7.00 , 95.00 , 8.00 
 8.00 , 71.00 , 8.00 
 9.00 , 76.00 , 8.00 
 10.00 , 79.00 , 8.00 
