 0   , 0   , 0   
 1.00 , 68.00 , 8.00 
 2.00 , 84.00 , 8.00 
 3.00 , 91.00 , 8.00 
 4.00 , 93.00 , 8.00 
 5.00 , 79.00 , 8.00 
 6.00 , 85.00 , 8.00 
 7.00 , 85.00 , 8.00 
 8.00 , 73.00 , 8.00 
 9.00 , 120.00 , 8.00 
 10.00 , 79.00 , 8.00 
