 0   , 0   , 0   
 1.00 , 59.00 , 8.00 
 2.00 , 103.00 , 8.00 
 3.00 , 80.00 , 8.00 
 4.00 , 153.00 , 8.00 
 5.00 , 52.00 , 8.00 
 6.00 , 82.00 , 8.00 
 7.00 , 114.00 , 8.00 
 8.00 , 68.00 , 8.00 
 9.00 , 63.00 , 8.00 
 10.00 , 119.00 , 8.00 
