 0   , 0   , 0   
 1.00 , 80.00 , 8.00 
 2.00 , 133.00 , 8.00 
 3.00 , 177.00 , 8.00 
 4.00 , 167.00 , 8.00 
 5.00 , 130.00 , 8.00 
 6.00 , 129.00 , 8.00 
 7.00 , 59.00 , 8.00 
 8.00 , 163.00 , 8.00 
 9.00 , 209.00 , 8.00 
 10.00 , 194.00 , 8.00 
