 0   , 0   , 0   
 1.00 , 100.00 , 8.00 
 2.00 , 130.00 , 8.00 
 3.00 , 77.00 , 8.00 
 4.00 , 99.00 , 8.00 
 5.00 , 80.00 , 8.00 
 6.00 , 155.00 , 8.00 
 7.00 , 103.00 , 8.00 
 8.00 , 78.00 , 8.00 
 9.00 , 117.00 , 8.00 
 10.00 , 72.00 , 8.00 
